,Employer,Job Title,Base Salary,Location,Submit Date,Start Date,Case Status
11777,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,000","TEMPE, AZ",11/20/2013,12/30/2013,CERTIFIED
11778,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,100","SEATTLE, WA",04/07/2017,10/01/2017,CERTIFIED
11779,AMAZONCOM SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"118,150","SEATTLE, WA",01/26/2018,07/24/2018,CERTIFIED
11780,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,150","SEATTLE, WA",11/22/2016,05/20/2017,CERTIFIED
11781,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,150","SEATTLE, WA",01/11/2017,07/12/2017,CERTIFIED
11782,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,150","SEATTLE, WA",01/18/2017,07/19/2017,CERTIFIED
11783,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,150","SEATTLE, WA",01/30/2017,07/26/2017,CERTIFIED
11784,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,200","SEATTLE, WA",01/11/2017,07/08/2017,CERTIFIED
11785,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,200","SEATTLE, WA",01/12/2017,07/13/2017,CERTIFIED
11786,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,200","SEATTLE, WA",01/20/2017,07/03/2017,CERTIFIED
11787,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,200","SEATTLE, WA",02/08/2017,07/15/2017,CERTIFIED
11788,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,200","SEATTLE, WA",02/16/2017,07/26/2017,CERTIFIED
11789,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,200","SEATTLE, WA",02/26/2017,08/24/2017,CERTIFIED
11790,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,200","SEATTLE, WA",03/21/2017,09/04/2017,CERTIFIED
11791,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,200","SEATTLE, WA",08/08/2017,02/03/2018,CERTIFIED
11792,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,200","SEATTLE, WA",03/20/2014,09/13/2014,CERTIFIED
11793,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,200","SEATTLE, WA",05/05/2014,11/04/2014,CERTIFIED
11794,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,200","SEATTLE, WA",10/30/2013,04/09/2014,CERTIFIED
11795,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,220","SEATTLE, WA",03/13/2017,08/27/2017,CERTIFIED
11796,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,300","SEATTLE, WA",02/09/2016,08/04/2016,WITHDRAWN
11797,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,300","SEATTLE, WA",12/16/2015,06/12/2016,CERTIFIED
11798,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,300","SEATTLE, WA",02/09/2016,08/06/2016,CERTIFIED
11799,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,300","SEATTLE, WA",02/09/2016,08/04/2016,CERTIFIED
11800,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,300","SEATTLE, WA",02/10/2016,08/11/2016,CERTIFIED
11801,AMAZON WEB SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"118,300","SEATTLE, WA",02/16/2016,08/08/2016,CERTIFIED
11802,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,300","SEATTLE, WA",02/19/2016,08/04/2016,CERTIFIED
11803,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,300","SEATTLE, WA",02/24/2016,08/10/2016,CERTIFIED
11804,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,300","SEATTLE, WA",02/24/2016,08/08/2016,CERTIFIED
11805,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,300","SEATTLE, WA",02/26/2016,08/04/2016,CERTIFIED
11806,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,300","SEATTLE, WA",02/26/2016,08/04/2016,CERTIFIED
11807,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,300","SEATTLE, WA",03/08/2016,08/11/2016,CERTIFIED
11808,AMAZON WEB SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"118,300","SEATTLE, WA",03/24/2016,04/04/2016,CERTIFIED
11809,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,300","CAMBRIDGE, MA",03/30/2016,08/11/2016,CERTIFIED
11810,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,300","SEATTLE, WA",06/09/2015,12/04/2015,CERTIFIED
11811,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,400","SEATTLE, WA",03/07/2017,08/30/2017,CERTIFIED
11812,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,400","SEATTLE, WA",01/27/2016,07/27/2016,CERTIFIED
11813,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,500","SAN FRANCISCO, CA",08/13/2014,08/21/2014,WITHDRAWN
11814,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,500","SEATTLE, WA",12/07/2016,05/02/2017,CERTIFIED
11815,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,500","SEATTLE, WA",02/24/2016,08/10/2016,CERTIFIED
11816,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,500","SEATTLE, WA",08/10/2016,02/07/2017,CERTIFIED
11817,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,500","SEATTLE, WA",06/25/2015,08/28/2015,CERTIFIED
11818,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,500","SAN FRANCISCO, CA",06/05/2014,10/01/2014,CERTIFIED
11819,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,500","SAN FRANCISCO, CA",08/13/2014,08/21/2014,CERTIFIED
11820,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,500","SEATTLE, WA",03/17/2014,04/27/2014,CERTIFIED
11821,AMAZONCOM SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"118,700","SEATTLE, WA",02/09/2018,07/04/2018,CERTIFIED
11822,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,700","SEATTLE, WA",01/20/2017,07/20/2017,CERTIFIED
11823,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,700","CUPERTINO, CA",01/20/2015,02/01/2015,CERTIFIED
11824,AMAZON FULFILLMENT SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"118,800","SEATTLE, WA",01/08/2018,02/09/2018,CERTIFIED
11825,AMAZONCOM SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"118,800","SEATTLE, WA",02/12/2018,07/21/2018,CERTIFIED
11826,AMAZON WEB SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"118,800","SEATTLE, WA",12/15/2015,12/28/2015,CERTIFIED
11827,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,800","SEATTLE, WA",08/20/2015,02/11/2016,CERTIFIED
11828,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,900","SEATTLE, WA",01/16/2015,07/11/2015,CERTIFIED
11829,AMAZON WEB SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"118,900","SEATTLE, WA",04/28/2015,05/04/2015,CERTIFIED
11830,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,900","SEATTLE, WA",05/18/2015,09/11/2015,CERTIFIED
11831,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"118,900","SEATTLE, WA",08/12/2014,02/05/2015,CERTIFIED
11832,AMAZON FULFILLMENT SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"119,000","SEATTLE, WA",11/20/2017,05/01/2018,CERTIFIED
11833,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,000","SEATTLE, WA",01/19/2016,07/17/2016,WITHDRAWN
11834,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,000","SEATTLE, WA",01/12/2017,07/13/2017,CERTIFIED
11835,AMAZON WEB SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"119,000","SEATTLE, WA",12/04/2015,06/02/2016,WITHDRAWN
11836,AMAZON WEB SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"119,000","SEATTLE, WA",12/04/2015,06/02/2016,CERTIFIED
11837,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,000","SEATTLE, WA",12/09/2015,06/08/2016,CERTIFIED
11838,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,000","SEATTLE, WA",01/13/2016,07/06/2016,DENIED
11839,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,000","SEATTLE, WA",01/12/2016,07/10/2016,CERTIFIED
11840,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,000","SEATTLE, WA",01/19/2016,07/17/2016,CERTIFIED
11841,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,000","SEATTLE, WA",02/25/2016,08/23/2016,CERTIFIED
11842,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,000","SEATTLE, WA",02/24/2016,08/10/2016,CERTIFIED
11843,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,000","SEATTLE, WA",02/29/2016,08/08/2016,CERTIFIED
11844,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,000","SEATTLE, WA",03/10/2016,08/08/2016,CERTIFIED
11845,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,000","SEATTLE, WA",03/21/2016,08/08/2016,CERTIFIED
11846,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,000","SEATTLE, WA",04/05/2016,09/01/2016,CERTIFIED
11847,AMAZON ROBOTICS LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,000","NORTH READING, MA",04/05/2016,09/10/2016,CERTIFIED
11848,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,000","SEATTLE, WA",02/12/2015,08/08/2015,CERTIFIED
11849,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,000","SEATTLE, WA",06/08/2015,06/10/2015,CERTIFIED
11850,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,000","SEATTLE, WA",08/08/2014,08/14/2014,CERTIFIED
11851,AMAZON ROBOTICS LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,100","NORTH READING, MA",03/22/2018,09/21/2018,CERTIFIED
11852,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,100","SEATTLE, WA",01/04/2016,06/30/2016,CERTIFIED
11853,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,100","SEATTLE, WA",01/04/2016,06/30/2016,CERTIFIED
11854,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,100","SEATTLE, WA",01/15/2016,07/12/2016,CERTIFIED
11855,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,100","SEATTLE, WA",01/22/2016,07/21/2016,CERTIFIED
11856,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,100","SEATTLE, WA",02/03/2016,06/30/2016,CERTIFIED
11857,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,100","SEATTLE, WA",02/03/2016,08/03/2016,CERTIFIED
11858,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,100","SEATTLE, WA",02/23/2016,08/04/2016,CERTIFIED
11859,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,100","SEATTLE, WA",02/11/2016,08/04/2016,CERTIFIED
11860,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,100","SEATTLE, WA",02/16/2016,08/08/2016,CERTIFIED
11861,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,100","SEATTLE, WA",02/16/2016,08/04/2016,CERTIFIED
11862,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,100","SEATTLE, WA",02/22/2016,08/04/2016,CERTIFIED
11863,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,100","SEATTLE, WA",02/24/2016,08/04/2016,CERTIFIED
11864,AMAZON WEB SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"119,100","SEATTLE, WA",02/26/2016,08/25/2016,CERTIFIED
11865,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,100","SEATTLE, WA",02/29/2016,08/04/2016,CERTIFIED
11866,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,100","SEATTLE, WA",03/01/2016,08/04/2016,CERTIFIED
11867,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,100","SEATTLE, WA",03/10/2016,08/08/2016,CERTIFIED
11868,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,100","SEATTLE, WA",03/24/2016,08/01/2016,CERTIFIED
11869,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,100","SEATTLE, WA",04/11/2016,08/04/2016,CERTIFIED
11870,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,100","SEATTLE, WA",05/09/2016,10/25/2016,CERTIFIED
11871,AMAZON WEB SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"119,100","SEATTLE, WA",09/01/2015,02/26/2016,CERTIFIED
11872,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,150","SEATTLE, WA",03/07/2016,08/08/2016,CERTIFIED
11873,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,150","SEATTLE, WA",03/09/2016,08/07/2016,CERTIFIED
11874,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,150","SEATTLE, WA",03/10/2016,08/01/2016,CERTIFIED
11875,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,150","SEATTLE, WA",06/30/2015,12/26/2015,CERTIFIED
11876,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",10/12/2015,04/09/2016,CERTIFIED
11877,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",12/09/2015,12/14/2015,CERTIFIED
11878,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",01/05/2016,07/04/2016,CERTIFIED
11879,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",01/11/2016,07/08/2016,CERTIFIED
11880,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",01/13/2016,07/09/2016,WITHDRAWN
11881,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",01/19/2016,07/09/2016,CERTIFIED
11882,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",01/13/2016,07/09/2016,CERTIFIED
11883,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",01/19/2016,07/14/2016,CERTIFIED
11884,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",01/19/2016,07/13/2016,CERTIFIED
11885,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",01/20/2016,07/16/2016,CERTIFIED
11886,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",01/20/2016,07/17/2016,CERTIFIED
11887,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",01/20/2016,07/17/2016,CERTIFIED
11888,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",01/26/2016,02/01/2016,CERTIFIED
11889,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",02/04/2016,07/27/2016,CERTIFIED
11890,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",01/29/2016,02/01/2016,CERTIFIED
11891,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",02/02/2016,07/30/2016,CERTIFIED
11892,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",02/02/2016,08/01/2016,CERTIFIED
11893,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",02/02/2016,07/30/2016,CERTIFIED
11894,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",02/08/2016,08/06/2016,CERTIFIED
11895,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",02/10/2016,08/10/2016,CERTIFIED
11896,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",02/16/2016,08/08/2016,CERTIFIED
11897,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",02/10/2016,08/10/2016,CERTIFIED
11898,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",02/11/2016,08/04/2016,CERTIFIED
11899,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",02/12/2016,08/11/2016,CERTIFIED
11900,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",02/12/2016,08/04/2016,CERTIFIED
11901,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",02/12/2016,08/08/2016,CERTIFIED
11902,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",02/17/2016,08/16/2016,CERTIFIED
11903,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",02/19/2016,08/10/2016,CERTIFIED
11904,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",02/18/2016,08/08/2016,CERTIFIED
11905,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",02/19/2016,08/08/2016,CERTIFIED
11906,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",02/24/2016,08/10/2016,CERTIFIED
11907,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",03/01/2016,08/26/2016,CERTIFIED
11908,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",03/01/2016,08/04/2016,CERTIFIED
11909,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",03/02/2016,07/15/2016,CERTIFIED
11910,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",03/01/2016,08/08/2016,CERTIFIED
11911,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",03/07/2016,08/11/2016,CERTIFIED
11912,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",03/07/2016,08/04/2016,CERTIFIED
11913,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",03/07/2016,09/01/2016,CERTIFIED
11914,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",03/07/2016,08/08/2016,CERTIFIED
11915,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",03/11/2016,08/26/2016,CERTIFIED
11916,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",03/08/2016,08/26/2016,CERTIFIED
11917,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",03/09/2016,03/21/2016,CERTIFIED
11918,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",03/09/2016,08/01/2016,CERTIFIED
11919,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",03/08/2016,08/11/2016,CERTIFIED
11920,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",03/11/2016,08/08/2016,CERTIFIED
11921,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",03/14/2016,08/08/2016,CERTIFIED
11922,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",03/15/2016,08/11/2016,CERTIFIED
11923,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",03/18/2016,08/31/2016,CERTIFIED
11924,AMAZON ROBOTICS LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","NORTH READING, MA",03/18/2016,09/10/2016,CERTIFIED
11925,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",03/21/2016,08/04/2016,CERTIFIED
11926,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",03/21/2016,09/14/2016,CERTIFIED
11927,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",03/21/2016,08/03/2016,CERTIFIED
11928,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",04/04/2016,08/08/2016,CERTIFIED
11929,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",06/08/2016,09/17/2016,CERTIFIED
11930,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",07/25/2016,08/01/2016,CERTIFIED
11931,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",02/12/2016,08/09/2016,CERTIFIED
11932,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",03/08/2016,09/01/2016,CERTIFIED
11933,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",07/06/2015,09/15/2015,CERTIFIED
11934,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","CAMBRIDGE, MA",07/09/2015,08/03/2015,CERTIFIED
11935,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,160","SEATTLE, WA",07/13/2015,07/27/2015,CERTIFIED
11936,AMAZON WEB SERVICES INC,SOFTWARE DEVELOPMENT ENGINEER II,"119,200","SEATTLE, WA",11/20/2015,11/23/2015,CERTIFIED
11937,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,200","SEATTLE, WA",01/05/2016,07/04/2016,CERTIFIED
11938,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,200","SEATTLE, WA",01/27/2016,07/24/2016,CERTIFIED
11939,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,200","SEATTLE, WA",02/01/2016,07/29/2016,CERTIFIED
11940,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,200","SEATTLE, WA",02/05/2016,08/01/2016,CERTIFIED
11941,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,200","HERNDON, VA",03/10/2016,08/01/2016,CERTIFIED
11942,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,200","SEATTLE, WA",04/14/2016,10/01/2016,CERTIFIED
11943,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,200","SEATTLE, WA",04/21/2016,08/14/2016,WITHDRAWN
11944,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,200","SEATTLE, WA",04/27/2016,08/14/2016,WITHDRAWN
11945,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,200","SEATTLE, WA",04/29/2016,10/01/2016,CERTIFIED
11946,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,200","SEATTLE, WA",04/28/2016,08/04/2016,CERTIFIED
11947,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,300","SEATTLE, WA",10/22/2014,04/16/2015,CERTIFIED
11948,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,300","SEATTLE, WA",03/23/2015,09/11/2015,CERTIFIED
11949,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,400","SEATTLE, WA",01/19/2016,07/06/2016,CERTIFIED
11950,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,400","SEATTLE, WA",01/27/2016,07/27/2016,CERTIFIED
11951,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,400","SEATTLE, WA",02/04/2016,08/01/2016,CERTIFIED
11952,AMAZON CORPORATE LLC,SOFTWARE DEVELOPMENT ENGINEER II,"119,400","SEATTLE, WA",02/16/2016,08/12/2016,CERTIFIED
